dt,AverageTemperature,AverageTemperatureUncertainty,State,Country,id
1893-04-01,-9.13,1.882,Nenets,Russia,51
1893-05-01,-1.694,1.844,Nenets,Russia,51
1893-06-01,4.388,1.778,Nenets,Russia,51
1893-07-01,9.95,1.84,Nenets,Russia,51
1893-08-01,8.684999999999999,1.809,Nenets,Russia,51
1893-09-01,3.588,1.83,Nenets,Russia,51
1893-10-01,-2.458,1.855,Nenets,Russia,51
1893-11-01,-11.581,2.032,Nenets,Russia,51
1893-12-01,-17.86,2.089,Nenets,Russia,51
1894-01-01,-15.064000000000002,2.02,Nenets,Russia,51
1894-02-01,-13.244999999999996,2.156,Nenets,Russia,51
1894-03-01,-14.847,2.031,Nenets,Russia,51
1894-04-01,-9.827,2.008,Nenets,Russia,51
1894-05-01,0.1330000000000002,1.835,Nenets,Russia,51
1894-06-01,6.268999999999999,2.019,Nenets,Russia,51
1894-07-01,9.494,2.155,Nenets,Russia,51
1894-08-01,12.229,1.823,Nenets,Russia,51
1894-09-01,3.633,1.813,Nenets,Russia,51
1894-10-01,-5.476,2.089,Nenets,Russia,51
1894-11-01,-13.645,2.604,Nenets,Russia,51
1894-12-01,-15.869000000000002,2.011,Nenets,Russia,51
1895-01-01,-17.697000000000006,2.025,Nenets,Russia,51
1895-02-01,-25.236,2.728,Nenets,Russia,51
1895-03-01,-13.761,2.059,Nenets,Russia,51
1895-04-01,-10.979,2.133,Nenets,Russia,51
1895-05-01,-2.423,1.979,Nenets,Russia,51
1895-06-01,5.773,2.08,Nenets,Russia,51
1895-07-01,10.236,1.863,Nenets,Russia,51
1895-08-01,7.536999999999999,1.806,Nenets,Russia,51
1895-09-01,4.746,1.66,Nenets,Russia,51
1895-10-01,-0.645,1.703,Nenets,Russia,51
1895-11-01,-9.371,1.682,Nenets,Russia,51
1895-12-01,-14.383,1.955,Nenets,Russia,51
1896-01-01,-19.576,2.032,Nenets,Russia,51
1896-02-01,-18.586,1.97,Nenets,Russia,51
1896-03-01,-13.582,1.881,Nenets,Russia,51
1896-04-01,-8.602,1.805,Nenets,Russia,51
1896-05-01,0.516,1.813,Nenets,Russia,51
1896-06-01,6.839,1.6569999999999998,Nenets,Russia,51
1896-07-01,10.613,1.917,Nenets,Russia,51
1896-08-01,9.5,1.786,Nenets,Russia,51
1896-09-01,4.968999999999999,1.868,Nenets,Russia,51
1896-10-01,-0.4089999999999998,1.872,Nenets,Russia,51
1896-11-01,-14.16,1.961,Nenets,Russia,51
1896-12-01,-15.482,2.099,Nenets,Russia,51
1897-01-01,-15.580000000000002,1.731,Nenets,Russia,51
1897-02-01,-20.322,2.1590000000000003,Nenets,Russia,51
1897-03-01,-13.334,1.505,Nenets,Russia,51
1897-04-01,-7.751,1.139,Nenets,Russia,51
1897-05-01,4.658,1.619,Nenets,Russia,51
1897-06-01,6.585999999999999,1.215,Nenets,Russia,51
1897-07-01,10.058,1.149,Nenets,Russia,51
1897-08-01,7.76,1.18,Nenets,Russia,51
1897-09-01,5.768,1.277,Nenets,Russia,51
1897-10-01,-2.962,1.213,Nenets,Russia,51
1897-11-01,-10.373,1.295,Nenets,Russia,51
1897-12-01,-14.669,1.612,Nenets,Russia,51
1898-01-01,-16.339000000000002,2.009,Nenets,Russia,51
1898-02-01,-21.801,2.181,Nenets,Russia,51
1898-03-01,-18.679,1.7,Nenets,Russia,51
1898-04-01,-8.308,1.347,Nenets,Russia,51
1898-05-01,-2.231,1.226,Nenets,Russia,51
1898-06-01,5.225999999999999,1.167,Nenets,Russia,51
1898-07-01,13.274,1.159,Nenets,Russia,51
1898-08-01,9.866,1.7380000000000002,Nenets,Russia,51
1898-09-01,7.4860000000000015,1.941,Nenets,Russia,51
1898-10-01,-5.412000000000001,1.263,Nenets,Russia,51
1898-11-01,-9.921,1.253,Nenets,Russia,51
1898-12-01,-17.809,2.01,Nenets,Russia,51
1899-01-01,-19.413,1.519,Nenets,Russia,51
1899-02-01,-19.177,1.538,Nenets,Russia,51
1899-03-01,-20.186,1.78,Nenets,Russia,51
1899-04-01,-7.92,1.246,Nenets,Russia,51
1899-05-01,-4.677,1.209,Nenets,Russia,51
1899-06-01,3.4399999999999995,1.3230000000000002,Nenets,Russia,51
1899-07-01,9.31,1.638,Nenets,Russia,51
1899-08-01,8.396999999999998,1.666,Nenets,Russia,51
1899-09-01,5.6,1.7,Nenets,Russia,51
1899-10-01,-0.6880000000000002,1.357,Nenets,Russia,51
1899-11-01,-6.266000000000001,1.611,Nenets,Russia,51
1899-12-01,-13.619000000000002,1.751,Nenets,Russia,51
1900-01-01,-16.977999999999998,1.669,Nenets,Russia,51
1900-02-01,-18.135,1.449,Nenets,Russia,51
1900-03-01,-13.469,1.818,Nenets,Russia,51
1900-04-01,-9.356,1.139,Nenets,Russia,51
1900-05-01,-2.153,1.153,Nenets,Russia,51
1900-06-01,3.5269999999999992,1.306,Nenets,Russia,51
1900-07-01,11.023,1.5719999999999998,Nenets,Russia,51
1900-08-01,9.343,1.268,Nenets,Russia,51
1900-09-01,4.084,1.241,Nenets,Russia,51
1900-10-01,-1.0490000000000002,1.795,Nenets,Russia,51
1900-11-01,-7.588000000000001,1.842,Nenets,Russia,51
1900-12-01,-16.230999999999998,1.987,Nenets,Russia,51
1901-01-01,-16.793000000000006,1.907,Nenets,Russia,51
1901-02-01,-16.262999999999998,1.679,Nenets,Russia,51
1901-03-01,-12.776,1.722,Nenets,Russia,51
1901-04-01,-6.8020000000000005,1.66,Nenets,Russia,51
1901-05-01,-1.712,1.662,Nenets,Russia,51
1901-06-01,6.156999999999999,1.655,Nenets,Russia,51
1901-07-01,9.392,1.628,Nenets,Russia,51
1901-08-01,7.386999999999999,1.287,Nenets,Russia,51
1901-09-01,2.239,1.581,Nenets,Russia,51
1901-10-01,-0.625,1.041,Nenets,Russia,51
1901-11-01,-13.505999999999998,2.5610000000000004,Nenets,Russia,51
1901-12-01,-21.815,1.863,Nenets,Russia,51
1902-01-01,-22.634,1.925,Nenets,Russia,51
1902-02-01,-19.778,2.041,Nenets,Russia,51
1902-03-01,-22.889,3.252,Nenets,Russia,51
1902-04-01,-11.246,1.257,Nenets,Russia,51
1902-05-01,-3.728,1.786,Nenets,Russia,51
1902-06-01,3.108,1.151,Nenets,Russia,51
1902-07-01,12.595,1.141,Nenets,Russia,51
1902-08-01,9.467,1.122,Nenets,Russia,51
1902-09-01,2.709,1.26,Nenets,Russia,51
1902-10-01,-9.194,1.639,Nenets,Russia,51
1902-11-01,-17.815,1.92,Nenets,Russia,51
1902-12-01,-19.155,1.471,Nenets,Russia,51
1903-01-01,-19.649,1.526,Nenets,Russia,51
1903-02-01,-15.855,2.026,Nenets,Russia,51
1903-03-01,-11.446,1.436,Nenets,Russia,51
1903-04-01,-6.7730000000000015,1.097,Nenets,Russia,51
1903-05-01,-1.819,1.125,Nenets,Russia,51
1903-06-01,4.603999999999999,1.253,Nenets,Russia,51
1903-07-01,8.899999999999997,1.375,Nenets,Russia,51
1903-08-01,9.674,1.666,Nenets,Russia,51
1903-09-01,3.849,1.745,Nenets,Russia,51
1903-10-01,-4.92,1.147,Nenets,Russia,51
1903-11-01,-9.164,1.675,Nenets,Russia,51
1903-12-01,-12.151,1.433,Nenets,Russia,51
1904-01-01,-12.944000000000004,1.499,Nenets,Russia,51
1904-02-01,-21.746,1.29,Nenets,Russia,51
1904-03-01,-9.954999999999998,1.7480000000000002,Nenets,Russia,51
1904-04-01,-4.575,1.1840000000000002,Nenets,Russia,51
1904-05-01,-0.936,1.07,Nenets,Russia,51
1904-06-01,7.686,1.146,Nenets,Russia,51
1904-07-01,10.135,1.255,Nenets,Russia,51
1904-08-01,10.137,1.238,Nenets,Russia,51
1904-09-01,4.117,1.662,Nenets,Russia,51
1904-10-01,1.0980000000000003,1.43,Nenets,Russia,51
1904-11-01,-10.613,1.104,Nenets,Russia,51
1904-12-01,-18.308,1.13,Nenets,Russia,51
1905-01-01,-17.514000000000006,1.579,Nenets,Russia,51
1905-02-01,-13.393999999999998,1.419,Nenets,Russia,51
1905-03-01,-10.543,2.005,Nenets,Russia,51
1905-04-01,-8.032,1.461,Nenets,Russia,51
1905-05-01,-0.0149999999999999,1.129,Nenets,Russia,51
1905-06-01,4.225999999999999,1.285,Nenets,Russia,51
1905-07-01,11.081,1.128,Nenets,Russia,51
1905-08-01,9.384,1.981,Nenets,Russia,51
1905-09-01,5.332999999999999,1.909,Nenets,Russia,51
1905-10-01,-2.092,1.352,Nenets,Russia,51
1905-11-01,-10.665,1.609,Nenets,Russia,51
1905-12-01,-12.694,1.826,Nenets,Russia,51
1906-01-01,-18.770000000000003,1.745,Nenets,Russia,51
1906-02-01,-16.456,1.735,Nenets,Russia,51
1906-03-01,-15.799,1.463,Nenets,Russia,51
1906-04-01,-5.492000000000001,1.156,Nenets,Russia,51
1906-05-01,0.417,1.118,Nenets,Russia,51
1906-06-01,6.987,1.196,Nenets,Russia,51
1906-07-01,10.957999999999998,1.068,Nenets,Russia,51
1906-08-01,9.212,1.051,Nenets,Russia,51
1906-09-01,3.951,0.997,Nenets,Russia,51
1906-10-01,-0.8859999999999997,1.22,Nenets,Russia,51
1906-11-01,-9.83,1.193,Nenets,Russia,51
1906-12-01,-12.134,1.372,Nenets,Russia,51
1907-01-01,-22.527,2.77,Nenets,Russia,51
1907-02-01,-12.073999999999998,1.731,Nenets,Russia,51
1907-03-01,-8.584999999999999,1.916,Nenets,Russia,51
1907-04-01,-3.867,1.778,Nenets,Russia,51
1907-05-01,-3.806,1.034,Nenets,Russia,51
1907-06-01,6.502999999999999,1.301,Nenets,Russia,51
1907-07-01,11.771999999999998,1.069,Nenets,Russia,51
1907-08-01,10.758,1.234,Nenets,Russia,51
1907-09-01,5.435,1.473,Nenets,Russia,51
1907-10-01,-1.4880000000000002,1.043,Nenets,Russia,51
1907-11-01,-10.707,2.04,Nenets,Russia,51
1907-12-01,-20.67,1.974,Nenets,Russia,51
1908-01-01,-22.057,1.648,Nenets,Russia,51
1908-02-01,-13.956,1.812,Nenets,Russia,51
1908-03-01,-15.672,0.971,Nenets,Russia,51
1908-04-01,-7.37,1.25,Nenets,Russia,51
1908-05-01,-2.894,1.4409999999999998,Nenets,Russia,51
1908-06-01,6.9110000000000005,1.055,Nenets,Russia,51
1908-07-01,10.118,1.142,Nenets,Russia,51
1908-08-01,9.438,1.115,Nenets,Russia,51
1908-09-01,4.185,1.082,Nenets,Russia,51
1908-10-01,-3.488,1.073,Nenets,Russia,51
1908-11-01,-12.439,1.3430000000000002,Nenets,Russia,51
1908-12-01,-17.671,1.3730000000000002,Nenets,Russia,51
1909-01-01,-15.813000000000002,1.156,Nenets,Russia,51
1909-02-01,-13.834999999999996,1.103,Nenets,Russia,51
1909-03-01,-15.674,1.884,Nenets,Russia,51
1909-04-01,-12.646,1.87,Nenets,Russia,51
1909-05-01,-3.782,1.042,Nenets,Russia,51
1909-06-01,5.127999999999999,0.989,Nenets,Russia,51
1909-07-01,11.526,1.038,Nenets,Russia,51
1909-08-01,9.77,1.193,Nenets,Russia,51
1909-09-01,5.646,0.952,Nenets,Russia,51
1909-10-01,-0.4819999999999998,1.229,Nenets,Russia,51
1909-11-01,-9.497,1.5619999999999998,Nenets,Russia,51
1909-12-01,-14.007,1.598,Nenets,Russia,51
1910-01-01,-16.745,1.306,Nenets,Russia,51
1910-02-01,-8.658999999999999,1.83,Nenets,Russia,51
1910-03-01,-15.470999999999998,1.492,Nenets,Russia,51
1910-04-01,-9.134,1.495,Nenets,Russia,51
1910-05-01,-0.1899999999999999,1.238,Nenets,Russia,51
1910-06-01,4.815,1.071,Nenets,Russia,51
1910-07-01,11.002,1.127,Nenets,Russia,51
1910-08-01,7.683,1.506,Nenets,Russia,51
1910-09-01,4.378,1.48,Nenets,Russia,51
1910-10-01,-5.336,1.586,Nenets,Russia,51
1910-11-01,-12.334,1.877,Nenets,Russia,51
1910-12-01,-14.239,1.581,Nenets,Russia,51
1911-01-01,-16.848000000000006,1.629,Nenets,Russia,51
1911-02-01,-21.485,2.011,Nenets,Russia,51
1911-03-01,-17.4,2.162,Nenets,Russia,51
1911-04-01,-9.829,1.569,Nenets,Russia,51
1911-05-01,-2.109,1.504,Nenets,Russia,51
1911-06-01,6.198,1.606,Nenets,Russia,51
1911-07-01,11.63,1.665,Nenets,Russia,51
1911-08-01,8.665,1.735,Nenets,Russia,51
1911-09-01,4.486000000000001,1.51,Nenets,Russia,51
1911-10-01,-3.895,1.654,Nenets,Russia,51
1911-11-01,-9.834,2.024,Nenets,Russia,51
1911-12-01,-11.452,1.554,Nenets,Russia,51
1912-01-01,-19.949,1.368,Nenets,Russia,51
1912-02-01,-25.964,3.325,Nenets,Russia,51
1912-03-01,-17.451999999999998,1.867,Nenets,Russia,51
1912-04-01,-9.589,1.852,Nenets,Russia,51
1912-05-01,-2.445,1.107,Nenets,Russia,51
1912-06-01,6.361000000000001,1.163,Nenets,Russia,51
1912-07-01,7.681999999999999,1.047,Nenets,Russia,51
1912-08-01,8.225,1.092,Nenets,Russia,51
1912-09-01,3.915,1.03,Nenets,Russia,51
1912-10-01,-6.785,1.093,Nenets,Russia,51
1912-11-01,-8.651,1.775,Nenets,Russia,51
1912-12-01,-13.572,1.815,Nenets,Russia,51
1913-01-01,-18.542,1.229,Nenets,Russia,51
1913-02-01,-19.484,1.264,Nenets,Russia,51
1913-03-01,-12.95,1.183,Nenets,Russia,51
1913-04-01,-6.045,0.962,Nenets,Russia,51
1913-05-01,-2.6260000000000003,0.947,Nenets,Russia,51
1913-06-01,4.88,0.901,Nenets,Russia,51
1913-07-01,11.105,0.924,Nenets,Russia,51
1913-08-01,10.037,0.962,Nenets,Russia,51
1913-09-01,3.958,0.997,Nenets,Russia,51
1913-10-01,-5.537000000000001,1.019,Nenets,Russia,51
1913-11-01,-10.63,1.823,Nenets,Russia,51
1913-12-01,-11.42,1.094,Nenets,Russia,51
1914-01-01,-22.432,2.23,Nenets,Russia,51
1914-02-01,-19.182,1.4509999999999998,Nenets,Russia,51
1914-03-01,-15.89,1.122,Nenets,Russia,51
1914-04-01,-11.483,1.217,Nenets,Russia,51
1914-05-01,-0.8440000000000001,1.225,Nenets,Russia,51
1914-06-01,6.416,0.967,Nenets,Russia,51
1914-07-01,8.206999999999999,0.871,Nenets,Russia,51
1914-08-01,11.079999999999998,0.936,Nenets,Russia,51
1914-09-01,3.92,0.7509999999999999,Nenets,Russia,51
1914-10-01,-2.394,0.8009999999999999,Nenets,Russia,51
1914-11-01,-9.661,1.266,Nenets,Russia,51
1914-12-01,-9.58,0.934,Nenets,Russia,51
1915-01-01,-17.031000000000002,0.961,Nenets,Russia,51
1915-02-01,-12.587,0.998,Nenets,Russia,51
1915-03-01,-18.167,0.759,Nenets,Russia,51
1915-04-01,-5.718,0.8140000000000001,Nenets,Russia,51
1915-05-01,0.7870000000000001,0.685,Nenets,Russia,51
1915-06-01,7.300999999999998,1.214,Nenets,Russia,51
1915-07-01,14.819,1.453,Nenets,Russia,51
1915-08-01,10.63,0.8170000000000001,Nenets,Russia,51
1915-09-01,3.931,0.5660000000000001,Nenets,Russia,51
1915-10-01,-3.276,0.703,Nenets,Russia,51
1915-11-01,-13.139,1.163,Nenets,Russia,51
1915-12-01,-23.645,2.067,Nenets,Russia,51
1916-01-01,-18.196,1.246,Nenets,Russia,51
1916-02-01,-14.884999999999998,1.177,Nenets,Russia,51
1916-03-01,-15.532,0.629,Nenets,Russia,51
1916-04-01,-9.073,0.601,Nenets,Russia,51
1916-05-01,-3.949,1.06,Nenets,Russia,51
1916-06-01,6.236000000000001,0.677,Nenets,Russia,51
1916-07-01,10.099,1.32,Nenets,Russia,51
1916-08-01,6.986999999999999,0.591,Nenets,Russia,51
1916-09-01,3.355,0.812,Nenets,Russia,51
1916-10-01,-3.234,0.6459999999999999,Nenets,Russia,51
1916-11-01,-9.801,1.118,Nenets,Russia,51
1916-12-01,-17.096,2.47,Nenets,Russia,51
1917-01-01,-20.696,1.4169999999999998,Nenets,Russia,51
1917-02-01,-25.88,1.167,Nenets,Russia,51
1917-03-01,-19.041,0.912,Nenets,Russia,51
1917-04-01,-7.991,0.873,Nenets,Russia,51
1917-05-01,-2.78,0.813,Nenets,Russia,51
1917-06-01,5.664999999999999,0.736,Nenets,Russia,51
1917-07-01,10.09,0.687,Nenets,Russia,51
1917-08-01,7.1,0.99,Nenets,Russia,51
1917-09-01,4.634,1.1740000000000002,Nenets,Russia,51
1917-10-01,-1.885,0.765,Nenets,Russia,51
1917-11-01,-12.283,1.101,Nenets,Russia,51
1917-12-01,-11.435,0.852,Nenets,Russia,51
1918-01-01,-21.642000000000003,1.3019999999999998,Nenets,Russia,51
1918-02-01,-18.583,1.173,Nenets,Russia,51
1918-03-01,-17.201,0.957,Nenets,Russia,51
1918-04-01,-5.2490000000000006,1.375,Nenets,Russia,51
1918-05-01,-6.517,1.097,Nenets,Russia,51
1918-06-01,6.324,1.031,Nenets,Russia,51
1918-07-01,10.652,1.474,Nenets,Russia,51
1918-08-01,6.3489999999999975,1.083,Nenets,Russia,51
1918-09-01,4.803999999999999,0.982,Nenets,Russia,51
1918-10-01,-2.872,1.249,Nenets,Russia,51
1918-11-01,-7.56,1.452,Nenets,Russia,51
1918-12-01,-13.675,1.318,Nenets,Russia,51
1919-01-01,-18.996,1.393,Nenets,Russia,51
1919-02-01,-21.739,1.2009999999999998,Nenets,Russia,51
1919-03-01,-16.602,1.456,Nenets,Russia,51
1919-04-01,-8.683,1.443,Nenets,Russia,51
1919-05-01,-3.049,1.094,Nenets,Russia,51
1919-06-01,6.664,1.501,Nenets,Russia,51
1919-07-01,9.96,1.137,Nenets,Russia,51
1919-08-01,11.781,1.086,Nenets,Russia,51
1919-09-01,5.909,0.6809999999999999,Nenets,Russia,51
1919-10-01,-1.902,0.632,Nenets,Russia,51
1919-11-01,-12.931,0.852,Nenets,Russia,51
1919-12-01,-19.234,1.791,Nenets,Russia,51
1920-01-01,-17.502000000000002,0.932,Nenets,Russia,51
1920-02-01,-15.741999999999996,2.065,Nenets,Russia,51
1920-03-01,-6.942999999999999,1.086,Nenets,Russia,51
1920-04-01,-5.795,1.073,Nenets,Russia,51
1920-05-01,2.619,0.6990000000000001,Nenets,Russia,51
1920-06-01,8.911999999999997,0.924,Nenets,Russia,51
1920-07-01,10.834,1.093,Nenets,Russia,51
1920-08-01,11.319,1.489,Nenets,Russia,51
1920-09-01,5.888999999999999,0.711,Nenets,Russia,51
1920-10-01,-6.336,1.031,Nenets,Russia,51
1920-11-01,-8.207,0.833,Nenets,Russia,51
1920-12-01,-13.39,0.8290000000000001,Nenets,Russia,51
1921-01-01,-16.041,1.5659999999999998,Nenets,Russia,51
1921-02-01,-17.578,1.2919999999999998,Nenets,Russia,51
1921-03-01,-12.475,2.006,Nenets,Russia,51
1921-04-01,-4.6110000000000015,1.475,Nenets,Russia,51
1921-05-01,0.096,1.098,Nenets,Russia,51
1921-06-01,10.771999999999998,1.414,Nenets,Russia,51
1921-07-01,10.729,0.8240000000000001,Nenets,Russia,51
1921-08-01,8.890999999999998,0.84,Nenets,Russia,51
1921-09-01,4.169,0.623,Nenets,Russia,51
1921-10-01,-2.461,0.8759999999999999,Nenets,Russia,51
1921-11-01,-8.289000000000001,0.89,Nenets,Russia,51
1921-12-01,-16.674,0.903,Nenets,Russia,51
1922-01-01,-15.945000000000002,0.99,Nenets,Russia,51
1922-02-01,-18.366,0.609,Nenets,Russia,51
1922-03-01,-13.271,0.596,Nenets,Russia,51
1922-04-01,-9.058,0.758,Nenets,Russia,51
1922-05-01,0.8720000000000001,0.725,Nenets,Russia,51
1922-06-01,9.396,0.823,Nenets,Russia,51
1922-07-01,12.652,0.865,Nenets,Russia,51
1922-08-01,10.276,0.757,Nenets,Russia,51
1922-09-01,6.876,0.539,Nenets,Russia,51
1922-10-01,-3.124,0.624,Nenets,Russia,51
1922-11-01,-7.301000000000001,0.8220000000000001,Nenets,Russia,51
1922-12-01,-15.23,0.863,Nenets,Russia,51
1923-01-01,-12.994000000000002,0.696,Nenets,Russia,51
1923-02-01,-14.841,1.4509999999999998,Nenets,Russia,51
1923-03-01,-14.469,0.863,Nenets,Russia,51
1923-04-01,-12.648,1.216,Nenets,Russia,51
1923-05-01,-4.368,0.727,Nenets,Russia,51
1923-06-01,7.645999999999999,0.758,Nenets,Russia,51
1923-07-01,11.037999999999998,0.727,Nenets,Russia,51
1923-08-01,10.008,0.598,Nenets,Russia,51
1923-09-01,6.863,0.667,Nenets,Russia,51
1923-10-01,0.8380000000000001,0.7070000000000001,Nenets,Russia,51
1923-11-01,-9.957,0.8809999999999999,Nenets,Russia,51
1923-12-01,-10.972,0.948,Nenets,Russia,51
1924-01-01,-18.624,1.061,Nenets,Russia,51
1924-02-01,-15.899,1.3130000000000002,Nenets,Russia,51
1924-03-01,-11.196,0.884,Nenets,Russia,51
1924-04-01,-8.282,0.897,Nenets,Russia,51
1924-05-01,0.3360000000000001,0.657,Nenets,Russia,51
1924-06-01,4.14,0.5820000000000001,Nenets,Russia,51
1924-07-01,10.339,0.8909999999999999,Nenets,Russia,51
1924-08-01,9.837,0.6679999999999999,Nenets,Russia,51
1924-09-01,5.353,0.703,Nenets,Russia,51
1924-10-01,-0.5939999999999999,0.632,Nenets,Russia,51
1924-11-01,-5.566000000000002,0.81,Nenets,Russia,51
1924-12-01,-12.832,0.7390000000000001,Nenets,Russia,51
1925-01-01,-12.919,0.752,Nenets,Russia,51
1925-02-01,-14.611999999999998,0.654,Nenets,Russia,51
1925-03-01,-17.445,0.923,Nenets,Russia,51
1925-04-01,-8.341000000000001,0.524,Nenets,Russia,51
1925-05-01,-3.317,0.633,Nenets,Russia,51
1925-06-01,3.963,0.826,Nenets,Russia,51
1925-07-01,10.143,0.757,Nenets,Russia,51
1925-08-01,8.700999999999999,0.731,Nenets,Russia,51
1925-09-01,5.099,0.6629999999999999,Nenets,Russia,51
1925-10-01,-3.595,0.523,Nenets,Russia,51
1925-11-01,-11.33,0.961,Nenets,Russia,51
1925-12-01,-17.724,0.904,Nenets,Russia,51
1926-01-01,-14.375000000000002,1.271,Nenets,Russia,51
1926-02-01,-17.261,0.8079999999999999,Nenets,Russia,51
1926-03-01,-9.027,0.926,Nenets,Russia,51
1926-04-01,-9.328,0.496,Nenets,Russia,51
1926-05-01,-5.742000000000001,0.835,Nenets,Russia,51
1926-06-01,5.805999999999999,0.662,Nenets,Russia,51
1926-07-01,7.640999999999999,0.86,Nenets,Russia,51
1926-08-01,7.2719999999999985,0.7709999999999999,Nenets,Russia,51
1926-09-01,3.753,0.5820000000000001,Nenets,Russia,51
1926-10-01,-2.812,0.624,Nenets,Russia,51
1926-11-01,-9.929,0.987,Nenets,Russia,51
1926-12-01,-16.223,1.033,Nenets,Russia,51
1927-01-01,-22.660000000000004,0.504,Nenets,Russia,51
1927-02-01,-13.983,0.5670000000000001,Nenets,Russia,51
1927-03-01,-16.913,0.804,Nenets,Russia,51
1927-04-01,-8.566,0.723,Nenets,Russia,51
1927-05-01,-0.2549999999999999,0.557,Nenets,Russia,51
1927-06-01,6.9510000000000005,0.581,Nenets,Russia,51
1927-07-01,9.849,0.873,Nenets,Russia,51
1927-08-01,10.556,1.032,Nenets,Russia,51
1927-09-01,4.767,0.516,Nenets,Russia,51
1927-10-01,-2.883,0.536,Nenets,Russia,51
1927-11-01,-11.145,0.674,Nenets,Russia,51
1927-12-01,-16.297,0.6779999999999999,Nenets,Russia,51
1928-01-01,-16.737000000000002,0.6459999999999999,Nenets,Russia,51
1928-02-01,-14.146999999999998,0.6509999999999999,Nenets,Russia,51
1928-03-01,-15.896,0.51,Nenets,Russia,51
1928-04-01,-12.267,1.027,Nenets,Russia,51
1928-05-01,-2.217,0.556,Nenets,Russia,51
1928-06-01,4.571000000000001,0.62,Nenets,Russia,51
1928-07-01,11.686,0.594,Nenets,Russia,51
1928-08-01,10.25,0.481,Nenets,Russia,51
1928-09-01,5.44,0.387,Nenets,Russia,51
1928-10-01,-4.17,0.441,Nenets,Russia,51
1928-11-01,-11.436,1.006,Nenets,Russia,51
1928-12-01,-10.544,0.888,Nenets,Russia,51
1929-01-01,-19.915000000000006,1.369,Nenets,Russia,51
1929-02-01,-20.046,0.847,Nenets,Russia,51
1929-03-01,-18.939,0.626,Nenets,Russia,51
1929-04-01,-13.848,0.508,Nenets,Russia,51
1929-05-01,-3.815,0.921,Nenets,Russia,51
1929-06-01,5.427999999999999,0.455,Nenets,Russia,51
1929-07-01,9.754,0.514,Nenets,Russia,51
1929-08-01,8.350999999999999,0.518,Nenets,Russia,51
1929-09-01,5.165,0.415,Nenets,Russia,51
1929-10-01,0.914,0.672,Nenets,Russia,51
1929-11-01,-4.862000000000001,0.631,Nenets,Russia,51
1929-12-01,-13.927,0.8240000000000001,Nenets,Russia,51
1930-01-01,-10.010000000000002,0.927,Nenets,Russia,51
1930-02-01,-20.819000000000003,0.607,Nenets,Russia,51
1930-03-01,-18.967,0.997,Nenets,Russia,51
1930-04-01,-10.915,0.593,Nenets,Russia,51
1930-05-01,-2.802,1.081,Nenets,Russia,51
1930-06-01,3.681,0.466,Nenets,Russia,51
1930-07-01,9.036,0.785,Nenets,Russia,51
1930-08-01,11.166,0.394,Nenets,Russia,51
1930-09-01,3.165,0.499,Nenets,Russia,51
1930-10-01,-3.427,0.495,Nenets,Russia,51
1930-11-01,-6.141000000000001,0.562,Nenets,Russia,51
1930-12-01,-16.247,0.875,Nenets,Russia,51
1931-01-01,-17.561,0.696,Nenets,Russia,51
1931-02-01,-13.409,0.687,Nenets,Russia,51
1931-03-01,-17.119,1.157,Nenets,Russia,51
1931-04-01,-8.355,0.598,Nenets,Russia,51
1931-05-01,-0.4459999999999998,0.428,Nenets,Russia,51
1931-06-01,7.071000000000001,0.626,Nenets,Russia,51
1931-07-01,12.148,0.458,Nenets,Russia,51
1931-08-01,12.669,0.547,Nenets,Russia,51
1931-09-01,5.87,0.471,Nenets,Russia,51
1931-10-01,-0.2489999999999997,0.461,Nenets,Russia,51
1931-11-01,-6.960000000000001,0.447,Nenets,Russia,51
1931-12-01,-13.88,0.752,Nenets,Russia,51
1932-01-01,-13.797,0.716,Nenets,Russia,51
1932-02-01,-21.078000000000003,0.91,Nenets,Russia,51
1932-03-01,-16.738,0.942,Nenets,Russia,51
1932-04-01,-4.17,0.848,Nenets,Russia,51
1932-05-01,-1.714,0.438,Nenets,Russia,51
1932-06-01,4.239999999999998,0.4920000000000001,Nenets,Russia,51
1932-07-01,10.125,0.473,Nenets,Russia,51
1932-08-01,12.076,0.693,Nenets,Russia,51
1932-09-01,7.165,0.521,Nenets,Russia,51
1932-10-01,-1.804,0.67,Nenets,Russia,51
1932-11-01,-9.598,0.503,Nenets,Russia,51
1932-12-01,-15.697,1.187,Nenets,Russia,51
1933-01-01,-17.125,1.281,Nenets,Russia,51
1933-02-01,-18.502,0.682,Nenets,Russia,51
1933-03-01,-20.199,1.195,Nenets,Russia,51
1933-04-01,-7.419,0.555,Nenets,Russia,51
1933-05-01,-4.074,0.556,Nenets,Russia,51
1933-06-01,3.829,0.8170000000000001,Nenets,Russia,51
1933-07-01,12.724,0.8690000000000001,Nenets,Russia,51
1933-08-01,7.605999999999999,0.584,Nenets,Russia,51
1933-09-01,3.708,0.433,Nenets,Russia,51
1933-10-01,-0.883,0.7190000000000001,Nenets,Russia,51
1933-11-01,-12.055,0.615,Nenets,Russia,51
1933-12-01,-20.624,0.949,Nenets,Russia,51
1934-01-01,-9.158,0.565,Nenets,Russia,51
1934-02-01,-13.133,0.618,Nenets,Russia,51
1934-03-01,-13.411,0.453,Nenets,Russia,51
1934-04-01,-9.632,0.494,Nenets,Russia,51
